Category,Sub-category,Suggested Keyword,Business Name,Link,Phone,Email,Website,Street,Suburb,State,Postcode,Full Location,About Us,Products and Services
Retail_Market,Billing_Specialist,Accounting Firms,Stockx Accounting Services Pty Ltd,https://www.yellowpages.com.au/vic/mt-waverley/stockx-accounting-services-pty-ltd-15360253-listing.html,(03) 9558 8171,info@stockxaccountingservices.com,http://www.stockxaccountingservices.com,Suite 10 1 Ricketts Rd,Mt Waverley,VIC,3149.0,"Suite 10 1 Ricketts Rd, Mt Waverley VIC 3149",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Opulent Accountant,https://www.yellowpages.com.au/vic/mt-waverley/opulent-accountant-1000001971718-listing.html,(03) 8838 8726,victorianewling@gmail.com,http://www.opulentaccountants.com.au,Suite 4 251 Blackburn Rd,Mt Waverley,VIC,3149.0,"Suite 4 251 Blackburn Rd, Mt Waverley VIC 3149",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,The Accounting Shop,https://www.yellowpages.com.au/vic/bundoora/the-accounting-shop-1000002121707-listing.html,0425 280 160,mthca83@gmail.com,http://www.theaccountingshop.com.au,Unit 305 12 Ormond Bvd,Bundoora,VIC,3083.0,"Unit 305 12 Ormond Bvd, Bundoora VIC 3083",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Business Logic Group,https://www.yellowpages.com.au/vic/wheelers-hill/business-logic-group-15140328-listing.html,(03) 9561 1448,arthur@blgroup.com.au,http://www.blgroup.com.au,Suite 6 2 Brandon Park Dr,Wheelers Hill,VIC,3150.0,"Suite 6 2 Brandon Park Dr, Wheelers Hill VIC 3150",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Northcity Accountants,https://www.yellowpages.com.au/vic/south-morang/northcity-accountants-15357308-listing.html,(03) 9404 2737,julius.mather@gmail.com,http://northcityaccountants.com.au,7/545 Mcdonalds Rd,South Morang,VIC,3752.0,"7/545 Mcdonalds Rd, South Morang VIC 3752",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Fortiz Accountants Pty Ltd,https://www.yellowpages.com.au/vic/hoppers-crossing/fortiz-accountants-pty-ltd-15580085-listing.html,0421 310 018,info@fortizaccountants.com.au,http://www.fortizaccountants.com.au,30/ 29 Richards Rd,Hoppers Crossing,VIC,3029.0,"30/ 29 Richards Rd, Hoppers Crossing VIC 3029",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Success Accounting Group,https://www.yellowpages.com.au/vic/mentone/success-accounting-group-1000000737886-listing.html,(03) 9583 0550,grow@successaccountinggroup.com.au,http://www.successaccountinggroup.com.au,3 135 Lower Dandenong Rd,Mentone,VIC,3194.0,"3 135 Lower Dandenong Rd, Mentone VIC 3194",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Aderson & Associates,https://www.yellowpages.com.au/vic/ringwood/aderson-associates-15457364-listing.html,(03) 8873 2000,frontdesk@anderson-assoc.com.au,http://www.anderson-assoc.com.au,Ste 102/ 17 Heatherdale Rd,Ringwood,VIC,3134.0,"Ste 102/ 17 Heatherdale Rd, Ringwood VIC 3134",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Young & Grant Accountants,https://www.yellowpages.com.au/vic/wheelers-hill/young-grant-accountants-14669083-listing.html,(03) 9561 0945,admin@youngandgrant.com.au,http://www.youngandgrant.com.au,Level 2 Suite 19/ 202 Jells Rd,Wheelers Hill,VIC,3150.0,"Level 2 Suite 19/ 202 Jells Rd, Wheelers Hill VIC 3150",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Longboard Accountants,https://www.yellowpages.com.au/vic/ringwood/longboard-accountants-1000002004794-listing.html,(03) 9870 9050,admin@longboardca.com.au,http://www.longboardca.com.au,Suite 4 2 Nelson St,Ringwood,VIC,3134.0,"Suite 4 2 Nelson St, Ringwood VIC 3134",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Hilary Wijeratne Pty Ltd,https://www.yellowpages.com.au/vic/springvale/hilary-wijeratne-pty-ltd-12207396-listing.html,(03) 9548 1589,reception@hilarywijeratne.com.au,https://www.hilarywijeratne.com.au,Suite 4/ 99 Lightwood Rd,Springvale,VIC,3171.0,"Suite 4/ 99 Lightwood Rd, Springvale VIC 3171",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Tenni & Associates Pty Ltd,https://www.yellowpages.com.au/vic/wantirna/tenni-associates-pty-ltd-1000002116062-listing.html,(03) 9720 9880,grant@tenni.com.au,https://www.tenni.com.au,Suite 12 322 Mountain Hwy,Wantirna,VIC,3152.0,"Suite 12 322 Mountain Hwy, Wantirna VIC 3152",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,CCP Accounting Services Pty Ltd,https://www.yellowpages.com.au/vic/craigieburn/ccp-accounting-services-pty-ltd-15691324-listing.html,(03) 9305 5235,admin@ccpas.com.au,http://www.ccpas.com.au,2 Parkhaven St,Craigieburn,VIC,3064.0,"2 Parkhaven St, Craigieburn VIC 3064",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,R J Sanderson & Associates Pty Ltd,https://www.yellowpages.com.au/vic/werribee/r-j-sanderson-associates-pty-ltd-15691017-listing.html,(03) 9749 7333,roy@rjsanderson.com.au,http://www.rjsanderson.com.au,6B Watton St,Werribee,VIC,3030.0,"6B Watton St, Werribee VIC 3030",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Proactive Accountants & Business Advisors,https://www.yellowpages.com.au/vic/boronia/proactive-accountants-business-advisors-15619985-listing.html,(03) 9761 0035,info@proactiveaccountant.com.au,http://www.proactiveaccountant.com.au,254 Dorset Rd,Boronia,VIC,3155.0,"254 Dorset Rd, Boronia VIC 3155",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,TASC Accountants & Business Advisors,https://www.yellowpages.com.au/vic/dandenong/tasc-accountants-business-advisors-15016239-listing.html,(03) 9793 9813,info@tascs.com.au,http://www.tascs.com.au,18 Mason St,Dandenong,VIC,3175.0,"18 Mason St, Dandenong VIC 3175",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Medvisor Consultants Pty Ltd,https://www.yellowpages.com.au/vic/chelsea/medvisor-consultants-pty-ltd-14928045-listing.html,0420 599 888,info@medvisor.com.au,http://www.medvisor.com.au,1/ 442 Nepean Hwy,Chelsea,VIC,3196.0,"1/ 442 Nepean Hwy, Chelsea VIC 3196",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,ASA Accountants Wyndham Vale,https://www.yellowpages.com.au/vic/manor-lakes/asa-accountants-wyndham-vale-15650962-listing.html,0488 889 837,deepak.goel@asatax.com.au,http://www.asatax.com.au,25 Heathcote Rd,Manor Lakes,VIC,3024.0,"25 Heathcote Rd, Manor Lakes VIC 3024",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,McMahon Osborne Group,https://www.yellowpages.com.au/vic/sunbury/mcmahon-osborne-group-12532698-listing.html,(03) 9744 7144,admin@sagegroup.com.au,https://www.sagegroup.com.au,43 Gap Rd,Sunbury,VIC,3429.0,"43 Gap Rd, Sunbury VIC 3429",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,First Choice Accounting Services,https://www.yellowpages.com.au/vic/carrum-downs/first-choice-accounting-services-15141848-listing.html,(03) 9708 2688,chris.fox@fcas.net.au,http://www.fcas.net.au,Unit 12 10 Lakewood Bvd,Carrum Downs,VIC,3201.0,"Unit 12 10 Lakewood Bvd, Carrum Downs VIC 3201",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Flinders Partners Group,https://www.yellowpages.com.au/vic/frankston/flinders-partners-group-12397031-listing.html,(03) 9781 3155,fpg@flinderspartners.com.au,http://www.flinderspartners.com.au,Level 1 405 Nepean Hwy,Frankston,VIC,3199.0,"Level 1 405 Nepean Hwy, Frankston VIC 3199",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,CGD Partners,https://www.yellowpages.com.au/vic/berwick/cgd-partners-15068334-listing.html,(03) 9769 3700,office@cgdpartners.com.au,http://cgdpartners.com.au,Suite 2/ 86 High St,Berwick,VIC,3806.0,"Suite 2/ 86 High St, Berwick VIC 3806","Legal ID
Work Closely With Clients!",No information available
Retail_Market,Billing_Specialist,Accounting Firms,Chris Packer & Associates,https://www.yellowpages.com.au/vic/alfredton/chris-packer-associates-14020936-listing.html?isTopOfList=true&premiumProductId=400006112144,(03) 5332 6577,enquiries@chrispacker.com.au,http://www.chrispacker.com.au,38 Production Dr,Alfredton,VIC,3350.0,"38 Production Dr, Alfredton VIC 3350","About Chris Packer & Associates
AT A GLANCE
Relationships
Integrity
Quality
Innovation
At Chris Packer & Associates, our focus is to deliver professional accounting and business advisory services.
We are personalised, professional and one where trust and mutual respect results in long term partnerships. This is what we do.
For more information please visit our website
https://www.chrispacker.com.au/
Payment Methods
Direct Debit
Direct Deposit
EFT
EFTPOS
Mastercard
Visa
Staff
1-10
Established
1993
Also listed under
Tax Agents","Hours of Operation
Open Monday - Friday
Events
Corporate Events, Seminars
Services
Annual Returns, Asset Purchasing Advice, Bank Submissions, Bookkeeping, Budgeting, Business Advice, Business Planning, Business Turnaround, Capital Gains Advice, Cashflow Management, Compliance Advice, Debt Advice, Due Diligence, Economic Loss Reports, Electronic Filing, Electronic Taxation Lodgment, Financial Planning Advice, Financial Reports, Forecasting, Management Advice, Monthly Reporting, Negative Gearing Advice, Rental Property Advice, Retirement Planning Advice, Succession Planning, Tax Assessments, Tax Debt, Taxation, Trusts Advice, Wealth Creation Advice
Offering
Acquisition Accounting, BAS Preparations, Business Development, Business Reconstruction, Cashflow Manager, Commercial Advice, Consulting, Financial Analysis, Financial Control, Financial Investigations, Financial Modelling, Fringe Benefits Tax, GST Services, Joint Ventures, Late Returns, Leasing, MYOB, QuickBooks, Quicken, Self-Managed Superannuation Funds, Small Business, Strategic Advice, Trust and Company Formations, Valuations
Features
Australian Owned, Certified, CPA, Family Operated, Family Owned, Fixed Pricing, Hire Purchase, Office Visits, Pay As You Go, Registered Tax Agents
Issues
Asset Protection, Cash Flow, SME Purchase, SME Start-up, SME Structures
Catering To
Business Accountant, Commercial, Construction, Family Accountant, Manufacturing, Medical, Partnerships, Personal Accountant, Real Estate, Residential, SME Accountant, Sole Traders, Superannuation, Trusts
Keywords
ASIC Compliance, Individual Taxation, Tax Planning, Business Valuations, Property Advice, Financing Requirements, Tax Returns, Ballarat Accounting Services, Software Accounting Packages, Business Services Ballarat, Ballarat Business Services, Risk Management, Accountants Ballarat, xero, Business Planning, Business Entity, Business Advisory Services, Auditors Ballarat, Capital Gains Tax, Vehicle Finance, Self Managed Super Funds, Due Diligence, Cashflow Projections, Small Business Specialists, Small Business Tax Concession, New Business Setup, Equipment Finance, Accounting Services Ballarat, Ballarat Auditors, Budget Projections, GST Compliance, Business Setup, Investment Advice, Ballarat Accountants"
Retail_Market,Billing_Specialist,Accounting Firms,Achieve Business & Financial Solutions Pty Ltd,https://www.yellowpages.com.au/vic/mt-eliza/achieve-business-financial-solutions-pty-ltd-1000001928056-listing.html,(03) 8560 2239,hello@achieve-solutions.com.au,http://www.achieve-solutions.com.au,20 Ranelagh Dr,Mt Eliza,VIC,3930.0,"20 Ranelagh Dr, Mt Eliza VIC 3930",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,BookSmart Accountants Pty Ltd,https://www.yellowpages.com.au/vic/cranbourne/booksmart-accountants-pty-ltd-15393813-listing.html,1300 300 106,mikehalwits@gmail.com,http://www.booksmartaccountants.com.au,,Cranbourne,VIC,3977,Cranbourne VIC 3977,"ABN
21 164 129 355",No information available
Retail_Market,Billing_Specialist,Accounting Firms,The Number Factory Pty Ltd,https://www.yellowpages.com.au/vic/maddingley/the-number-factory-pty-ltd-1000002129238-listing.html,(03) 4367 7443,tax@thenumberfactory.com.au,http://thenumberfactory.com.au,2C Smith St,Maddingley,VIC,3340.0,"2C Smith St, Maddingley VIC 3340",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Insight Accounting Pty Ltd,https://www.yellowpages.com.au/vic/pakenham/insight-accounting-pty-ltd-15364652-listing.html,(03) 5940 4555,pakenham@insightaccounting.com.au,http://www.insightaccounting.com.au,1/ 35 Southeast Bvd,Pakenham,VIC,3810.0,"1/ 35 Southeast Bvd, Pakenham VIC 3810","ABN
42 112 974 768",No information available
Retail_Market,Billing_Specialist,Accounting Firms,Peninsula Partners,https://www.yellowpages.com.au/vic/red-hill-south/peninsula-partners-15325550-listing.html,0404 865 279,shawne@peninsulapartners.com.au,http://www.peninsulapartners.com.au,99A Stanleys Rd,Red Hill South,VIC,3937.0,"99A Stanleys Rd, Red Hill South VIC 3937",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Unique Strategies,https://www.yellowpages.com.au/vic/blairgowrie/unique-strategies-14965860-listing.html,1300 946 249,admin@uniquestrategies.com.au,http://www.uniquestrategies.com.au,,Blairgowrie,VIC,3942,Blairgowrie VIC 3942,No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Advisory Partners,https://www.yellowpages.com.au/vic/geelong-west/advisory-partners-15710104-listing.html,(03) 5228 2200,contact@advisorypartners.net.au,http://www.advisorypartners.net.au,15 Pakington St,Geelong West,VIC,3218.0,"15 Pakington St, Geelong West VIC 3218",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Cameron Dunn & Gasson,https://www.yellowpages.com.au/vic/geelong/cameron-dunn-gasson-13152556-listing.html,(03) 5229 7191,alan@cdgaccountants.com.au,http://www.cdgaccountants.com.au,97 Yarra St,Geelong,VIC,3220.0,"97 Yarra St, Geelong VIC 3220",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Accountable Accountants Pty Ltd,https://www.yellowpages.com.au/vic/geelong-west/accountable-accountants-pty-ltd-15000000-listing.html,(03) 5222 7683,mail@weareaccountable.com.au,http://www.weareaccountable.com.au,87 Pakington St,Geelong West,VIC,3218.0,"87 Pakington St, Geelong West VIC 3218",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,MCA Accountants Pty Ltd,https://www.yellowpages.com.au/vic/san-remo/mca-accountants-pty-ltd-1000002304360-listing.html,(03) 8689 9771,admin@mcaaccountants.com.au,https://www.mcaaccountants.com.au,Shop 2B 157-159 Marine Parade,San Remo,VIC,3925.0,"Shop 2B 157-159 Marine Parade, San Remo VIC 3925",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Sharp Accounting,https://www.yellowpages.com.au/vic/ballarat-central/sharp-accounting-15235699-listing.html,(03) 5338 7100,admin@sharpaccounting.com.au,http://www.sharpaccounting.com.au,1311 Sturt St,Ballarat Central,VIC,3350.0,"1311 Sturt St, Ballarat Central VIC 3350","ABN
32 102 994 276",No information available
Retail_Market,Billing_Specialist,Accounting Firms,Manish Gupta & Associates,https://www.yellowpages.com.au/vic/shepparton/manish-gupta-associates-1000000769615-listing.html,(03) 5831 7364,manish@guptaassociates.com.au,http://www.guptaassociates.com.au,368 WyndhamSt St,Shepparton,VIC,3630.0,"368 WyndhamSt St, Shepparton VIC 3630",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,DMG Financial Pty Ltd,https://www.yellowpages.com.au/vic/yarram/dmg-financial-pty-ltd-14858266-listing.html,(03) 5182 5544,,http://dmgfinancial.com.au,156 Commercial Rd,Yarram,VIC,3971.0,"156 Commercial Rd, Yarram VIC 3971","Payment Methods
Cash
Cheques
EFT","Hours of Operation
Open Monday - Friday
Events
Corporate Events
Features
Accredited, Certified, Registered, Registered Tax Agents
Issues
Asset Protection, Cash Flow, SME Purchase, SME Start-up, SME Structures
Catering To
Agricultural, Business Accountant, Commercial, Construction, Family Accountant, Government, Manufacturing, Medical, Partnerships, Personal Accountant, Real Estate, Residential, SME Accountant, Sole Traders, Sport and Recreation, Superannuation, Trusts"
Retail_Market,Billing_Specialist,Accounting Firms,Sertori & Co,https://www.yellowpages.com.au/vic/stawell/sertori-co-15611620-listing.html,(03) 5358 5066,admin@sertori.com.au,http://www.sertori.com.au,142 Main St,Stawell,VIC,3380.0,"142 Main St, Stawell VIC 3380",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Jarrod McDonald,https://www.yellowpages.com.au/vic/warrnambool/jarrod-mcdonald-1000002233450-listing.html,(03) 5561 8618,jarrod.m@shbbusiness.com.au,https://www.shbbusiness.com.au,78 Henna St,Warrnambool,VIC,3280.0,"78 Henna St, Warrnambool VIC 3280",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Pinnacle Financial Planning,https://www.yellowpages.com.au/sup/pinnacle-financial-planning-14957067-listing.html,,office@msgroup.net.au,http://www.pinnaclefp.com.au,,,,,No location found,No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,B H Accounting Solutions Pty Ltd,https://www.yellowpages.com.au/sup/b-h-accounting-solutions-pty-ltd-14972291-listing.html,(03) 9600 9020,info@bhaccounting.com.au,http://www.bhaccounting.com.au,,,,,No location found,No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,HID Group,https://www.yellowpages.com.au/vic/carlton/hid-group-13340453-listing.html,(03) 9341 7333,mail@hidgroup.com.au,https://www.hidgroup.com.au,Suite 2/Level 1 333 Drummond St,Carlton,VIC,3053.0,"Suite 2/Level 1 333 Drummond St, Carlton VIC 3053",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Boyd Legg & Co,https://www.yellowpages.com.au/vic/port-melbourne/boyd-legg-co-13051540-listing.html,(03) 8648 9853,hello@boydleggco.com.au,http://www.boydleggco.com.au,244 Bay St,Port Melbourne,VIC,3207.0,"244 Bay St, Port Melbourne VIC 3207",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Numbers Pro,https://www.yellowpages.com.au/vic/prahran/numbers-pro-1000002001146-listing.html,(03) 9510 2120,info@numberspro.com.au,https://numberspro.com.au,Unit 2 121 High St,Prahran,VIC,3181.0,"Unit 2 121 High St, Prahran VIC 3181",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,MKS GROUP,https://www.yellowpages.com.au/vic/moonee-ponds/mks-group-1000002220392-listing.html,(03) 9374 8400,enquiries@mksgroup.com.au,https://www.mksgroup.com.au,12 Hall St,Moonee Ponds,VIC,3039.0,"12 Hall St, Moonee Ponds VIC 3039",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Tolevsky Partners,https://www.yellowpages.com.au/vic/moonee-ponds/tolevsky-partners-13186452-listing.html,(03) 9326 1244,team@tolevskypartners.com.au,http://www.tolevskypartners.com.au,32 Taylor St,Moonee Ponds,VIC,3039.0,"32 Taylor St, Moonee Ponds VIC 3039",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,David Chen & Associates,https://www.yellowpages.com.au/vic/box-hill/david-chen-associates-13959236-listing.html,(03) 9899 4649,enquiry@dcna.com.au,http://dcna.com.au,Unit 3/ 38-40 Prospect St,Box Hill,VIC,3128.0,"Unit 3/ 38-40 Prospect St, Box Hill VIC 3128",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Boutique Accounts,https://www.yellowpages.com.au/vic/wantirna-south/boutique-accounts-15709856-listing.html,0422 179 150,info@boutiqueaccounts.com,http://www.boutiqueaccounts.com,30 Chappell Dr,Wantirna South,VIC,3152.0,"30 Chappell Dr, Wantirna South VIC 3152",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Insight Accounting,https://www.yellowpages.com.au/vic/beaconsfield/insight-accounting-12072493-listing.html,(03) 9707 0555,beaconsfield@insightaccounting.com.au,http://www.insightaccounting.com.au,Shop 1/ 6-10 Old Princes Hwy,Beaconsfield,VIC,3807.0,"Shop 1/ 6-10 Old Princes Hwy, Beaconsfield VIC 3807",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,KGM Accounting,https://www.yellowpages.com.au/vic/bendigo/kgm-accounting-13726238-listing.html,(03) 5441 4244,,http://www.kgmaccounting.com.au,103 Wills St,Bendigo,VIC,3550.0,"103 Wills St, Bendigo VIC 3550","Legal ID
Self-managed super funds","Features
Accredited, By Appointment, Chartered, CPA, NTAA, Registered
Offering
Fringe Benefits Tax, MYOB, QuickBooks, Quicken, Small Business
Catering To
Partnerships, Sole Traders, Superannuation, Trusts
Services
Bookkeeping, Financial Reports, Taxation"
Retail_Market,Billing_Specialist,Accounting Firms,Premierone Tax & Accounting Pty Ltd,https://www.yellowpages.com.au/sup/premierone-tax-accounting-pty-ltd-1000002289742-listing.html,,info@premierone.net.au,http://www.premierone.net.au,,,,,No location found,No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Unihill Accounting,https://www.yellowpages.com.au/vic/bundoora/unihill-accounting-15298862-listing.html,(03) 9467 5400,info@unihillaccounting.com.au,http://www.unihillaccounting.com.au,Ste 14/ 2 Enterprise Dr,Bundoora,VIC,3083.0,"Ste 14/ 2 Enterprise Dr, Bundoora VIC 3083",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Think Accountants,https://www.yellowpages.com.au/vic/burnley/think-accountants-13429255-listing.html,(03) 9428 9630,admin@thinkaccountants.net.au,http://www.thinkaccountants.net.au,Level 1 142 Stawell St,Burnley,VIC,3121.0,"Level 1 142 Stawell St, Burnley VIC 3121",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Kidmans Partners Pty Ltd,https://www.yellowpages.com.au/vic/balwyn/kidmans-partners-pty-ltd-12132640-listing.html,(03) 9836 2900,,http://www.kidmanspartners.com.au,Suite 4 255 Whitehorse Rd,Balwyn,VIC,3103.0,"Suite 4 255 Whitehorse Rd, Balwyn VIC 3103",No information available,"Features
Australian Owned"
Retail_Market,Billing_Specialist,Accounting Firms,Balance Corporation Pty Ltd,https://www.yellowpages.com.au/vic/heatherton/balance-corporation-pty-ltd-12723894-listing.html,(03) 9532 6111,,http://www.balcorp.com.au,,Heatherton,VIC,3202,Heatherton VIC 3202,No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Jeffrey Thomas & Partners,https://www.yellowpages.com.au/vic/melbourne/jeffrey-thomas-partners-14705905-listing.html,(03) 9602 3606,,http://www.jeffreythomas.com.au,Lvl 10 446 Collins St,Melbourne,VIC,3000.0,"Lvl 10 446 Collins St, Melbourne VIC 3000","Established
1981",No information available
Retail_Market,Billing_Specialist,Accounting Firms,BR Wellington,https://www.yellowpages.com.au/vic/melbourne/br-wellington-14798984-listing.html,(03) 9606 9400,,http://www.brwellington.com.au,Level 3 362 Little Collins St,Melbourne,VIC,3000.0,"Level 3 362 Little Collins St, Melbourne VIC 3000",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Virtual Headquarters,https://www.yellowpages.com.au/vic/melbourne/virtual-headquarters-15161062-listing.html,(03) 8678 1869,,http://www.virtualheadquarters.com.au,439 Little Bourke St,Melbourne,VIC,3000.0,"439 Little Bourke St, Melbourne VIC 3000",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Virtual Headquarters,https://www.yellowpages.com.au/vic/melbourne/virtual-headquarters-15161325-listing.html,(03) 8319 0929,,http://www.virtualheadquarters.com.au,Level 9 440 Collins St,Melbourne,VIC,3000.0,"Level 9 440 Collins St, Melbourne VIC 3000",No information available,No information available
Retail_Market,Billing_Specialist,Accounting Firms,Stephen Bates,https://www.yellowpages.com.au/vic/bendigo/stephen-bates-13702884-listing.html?isTopOfList=true&premiumProductId=400009431756,(03) 5442 5599,sbatescpa@westnet.com.au,,63 Wills St,Bendigo,VIC,3550.0,"63 Wills St, Bendigo VIC 3550","About Stephen Bates
AT A GLANCE
Experienced & Qualified Accounting
Catering To SME & Individual Tax Returns
Business, GST & BSA Advice
SMSF Administration
You Are The Key To A Better Future For All Of Us
Stephen Bates is a locally owned firm of Certified Practising Accountants operated by Stephen Bates in Bendigo since 1993.
The team consists of Stephen, two University qualified full-time accountants & two administrative staff who make sure everything happens in an efficient & professional manner. Many clients have been with us since 1993 & many have joined us since then & are still with us. Our business clients cover a wide spectrum ranging from retailers to professionals to trades & farmers & everything in between.
Accounting Just Got Easier with Stephen Bates
Finding the right accounting solution increases your productivity and improves your financial efficiency. We help you understand your finances and tax position along with all the available options to minimise tax and plan your financial future.
Our Services | What We Can Do for You
Tax Return Preparation
Preparation of Individual, Partnership, Trust, Company and Sal Managed Superannuation Fund Tax Forms.
BAS/IAS Preparation
Preparation of monthly or quarterly BAS/IAS forms for the Australian Taxation Office.
Financial Statements
Preparation of detailed Financial Reports and Statements for business owners that can be used for Finance Applications and Government Grants.
Bookkeeping and Accounting Software
Assistance with the choice of Accounting Software and queries arising from Xero, MYOB, Quicken, QuickBooks and Reckon.
Capital Gains Tax
Calculation of Capital Gains/Losses on CGT Events such as the sale of Real Estate or Company Shares.
Tax Planning
Assistance and advice regarding tax structures for business and investment at all stages of the business/investment life cycle.
Self-Managed Superannuation Funds
Preparation of Financial Statements, Reports and Tax Returns for Superannuation Fund Trustees and Members.
GST Advice
Provision of information and advice regarding GST on transactions and registration requirements.
Work Cover, Superannuation and Payroll Tax
Assistance with the calculations for Work Cover, Superannuation and Payroll Tax for Employers and with Single Touch Payroll.
Our accountants provide Australia-Wide online service. Contact us to book an appointment.
Payment Methods
Cash
Cheques
Direct Debit
Direct Deposit
EFT
EFTPOS
Mastercard
Visa
ABN
27 641 785 961
Staff
1-10
Also listed under
Tax Agents","Hours of Operation
Flexible Hours, Open Monday - Friday
Events
Corporate Events, Seminars
Services
Asset Purchasing Advice, Bank Submissions, Budgeting, Business Advice, Business Planning, Capital Gains Advice, Cashflow Management, Compliance Advice, Debt Advice, Due Diligence, Electronic Taxation Lodgment, Financial Reports, Forecasting, Management Advice, Monthly Reporting, Negative Gearing Advice, Rental Property Advice, Succession Planning, Tax Assessments, Taxation
Offering
Acquisition Accounting, BAS Preparations, Business Development, Business Reconstruction, Cashflow Manager, Commercial Advice, Consulting, Economic Analysis, Financial Analysis, Financial Control, Fringe Benefits Tax, GST Services, HandiSoft, Joint Ventures, Late Returns, Leasing, MYOB, QuickBooks, Quicken, Self-Managed Superannuation Funds, Small Business, Strategic Advice, Trust and Company Formations, Valuations
Features
Accredited, After Hours Service, Australian Owned, By Appointment, Certified, Consultations, Corporate Accounts, CPA, Family Operated, Family Owned, Family Rates, Financial Assistance, Free Quotes, Hire Purchase, Independently Owned, Licensed Business Agent, Locally Operated, Locally Owned, Monthly Payments, NTAA, Owner Operated, Pay As You Go, Quotes, Registered, Registered Tax Agents, Rentals, Same Day Service
Issues
Asset Protection, Cash Flow, SME Purchase, SME Start-up, SME Structures
Catering To
Agricultural, Business Accountant, Commercial, Construction, Family Accountant, Manufacturing, Medical, Partnerships, Personal Accountant, Real Estate, Residential, SME Accountant, Sole Traders, Sport and Recreation, Superannuation, Trusts
Rating
Over 30 Years
Keywords
Monthly, Superannuation, Residential, Managment, Leasing, SME Purchase, Accountant, Succession, Control, Sport, Debt, Development, Electronic Taxation Lodgment, Budgeting, Business, Late, Construction, Trades, Agricultural, Reports, GST, Assessments, Acquisition, Asset Protection, Due Dilligance, Fringe Benifits Tax, Trusts, Commercial, Compliancw, Economic, BAS, Recreation, Bank Submission, Real Estate, Analysis, Negative Gearing, Medical, Capital Gain, Advice, Planning, Rental Property, Cash Flow"
Retail_Market,Billing_Specialist,Accounting Firms,Multiply Accountants & Advisors,https://www.yellowpages.com.au/vic/west-melbourne/multiply-accountants-advisors-15044328-listing.html,(03) 9093 4888,,http://www.multiplyaccountants.com.au,649 Spencer St,West Melbourne,VIC,3003.0,"649 Spencer St, West Melbourne VIC 3003",No information available,No information available
